-0.11344,-0.08842,8.989393,-1.8158907,0
-0.11387,-0.08811,8.989393,-1.8158907,0
-0.11441,-0.08814,8.989393,-1.8158907,0
-0.1149,-0.08836,8.989393,-1.8158907,0
-0.11509,-0.08835,8.989393,-1.8158907,0
-0.11531,-0.08811,8.989393,-1.8158907,0
-0.11544,-0.0875,8.989393,-1.8158907,0
-0.11537,-0.0874,9.083791,-0.7824709,0
-0.11551,-0.08732,9.083791,-0.7824709,0
-0.11561,-0.08727,9.083791,-0.7824709,0
-0.11574,-0.08737,9.083791,-0.7824709,0
-0.11565,-0.08739,9.083791,-0.7824709,0
-0.11554,-0.08735,9.083791,-0.7824709,0
-0.11563,-0.08726,9.083791,-0.7824709,0
-0.11627,-0.08705,9.083791,-0.7824709,0
-0.11633,-0.08697,9.083791,-0.7824709,0
-0.11656,-0.08704,9.083791,-0.7824709,0
-0.11663,-0.08677,9.083791,-0.7824709,0
-0.11628,-0.08652,9.083791,-0.7824709,0
-0.11597,-0.0864,9.083791,-0.7824709,0
-0.11598,-0.08619,8.324533,-0.93014824,0
-0.11631,-0.086,8.324533,-0.93014824,0
-0.11635,-0.08569,8.324533,-0.93014824,0
-0.11655,-0.08541,8.324533,-0.93014824,0
-0.11588,-0.08552,8.324533,-0.93014824,0
-0.11504,-0.08576,8.324533,-0.93014824,0
-0.11415,-0.08587,8.324533,-0.93014824,0
-0.11405,-0.08591,8.324533,-0.93014824,0
-0.11571,-0.08676,8.324533,-0.93014824,0
-0.11624,-0.08692,8.324533,-0.93014824,0
-0.11676,-0.08706,8.324533,-0.93014824,0
-0.11723,-0.08734,8.324533,-0.93014824,0
-0.11791,-0.08776,7.8344154,-1.3076361,0
-0.11829,-0.08779,7.8344154,-1.3076361,0
-0.11858,-0.08784,7.8344154,-1.3076361,0
-0.11872,-0.08786,7.8344154,-1.3076361,0
-0.11885,-0.08794,7.8344154,-1.3076361,0
-0.12004,-0.08788,7.8344154,-1.3076361,0
-0.12036,-0.08778,7.8344154,-1.3076361,0
-0.12031,-0.08755,7.8344154,-1.3076361,0
-0.12012,-0.08732,7.841278,-1.0893518,0
-0.12007,-0.08704,7.841278,-1.0893518,0
-0.11815,-0.08529,7.841278,-1.0893518,0
-0.11777,-0.08478,7.841278,-1.0893518,0
-0.11795,-0.08414,7.841278,-1.0893518,0
-0.11734,-0.08377,7.841278,-1.0893518,0
-0.11657,-0.08405,7.841278,-1.0893518,0
-0.11584,-0.08457,7.841278,-1.0893518,0
-0.11512,-0.08491,7.841278,-1.0893518,0
-0.11563,-0.08445,7.841278,-1.0893518,0
-0.11625,-0.08433,9.460747,-1.6671318,0
-0.11662,-0.08412,9.460747,-1.6671318,0
-0.11721,-0.08399,9.460747,-1.6671318,0
-0.11788,-0.08391,9.460747,-1.6671318,0
-0.11806,-0.08384,9.460747,-1.6671318,0
-0.11795,-0.08365,9.460747,-1.6671318,0
-0.11806,-0.08352,9.460747,-1.6671318,0
-0.11837,-0.08347,9.460747,-1.6671318,0
-0.11877,-0.08344,9.460747,-1.6671318,0
-0.11911,-0.08341,9.460747,-1.6671318,0
-0.1198,-0.08332,9.460747,-1.6671318,0
-0.11982,-0.08317,10.476654,-2.780448,0
-0.11997,-0.08312,10.476654,-2.780448,0
-0.12022,-0.08298,10.476654,-2.780448,0
-0.12052,-0.08286,10.476654,-2.780448,0
-0.12056,-0.08282,10.476654,-2.780448,0
-0.12072,-0.08307,10.476654,-2.780448,0
