-0.11461,-0.08852,8.989393,-1.8158907,0
-0.11342,-0.0892,8.989393,-1.8158907,0
-0.11299,-0.08929,8.989393,-1.8158907,0
-0.1129,-0.08888,8.989393,-1.8158907,0
-0.11585,-0.08743,9.083791,-0.7824709,0
-0.11674,-0.08704,9.083791,-0.7824709,0
-0.117,-0.08525,8.324533,-0.93014824,0
-0.11439,-0.08598,8.324533,-0.93014824,0
-0.11507,-0.08614,8.324533,-0.93014824,0
-0.11561,-0.08643,8.324533,-0.93014824,0
-0.11866,-0.08806,7.8344154,-1.3076361,0
-0.11866,-0.0882,7.8344154,-1.3076361,0
-0.11897,-0.08832,7.8344154,-1.3076361,0
-0.1194,-0.08826,7.8344154,-1.3076361,0
-0.11984,-0.08808,7.8344154,-1.3076361,0
-0.11989,-0.0867,7.841278,-1.0893518,0
-0.11962,-0.08627,7.841278,-1.0893518,0
-0.11877,-0.08574,7.841278,-1.0893518,0
-0.11523,-0.08506,7.841278,-1.0893518,0
-0.1154,-0.08482,7.841278,-1.0893518,0
-0.11959,-0.0835,9.460747,-1.6671318,0
-0.11986,-0.0835,9.460747,-1.6671318,0
-0.12,-0.08346,9.460747,-1.6671318,0
-0.12089,-0.08288,10.476654,-2.780448,0
-0.12097,-0.08295,10.476654,-2.780448,0
-0.12284,-0.08159,8.989344,-1.8266444,0
-0.12455,-0.08507,8.989344,-1.8266444,0
-0.12444,-0.08432,8.989344,-1.8266444,0
-0.11811,-0.08383,9.460747,-1.6671318,0
-0.12526,-0.07998,8.989344,-1.8266444,0
-0.12543,-0.0795,8.989344,-1.8266444,0
-0.1257,-0.07932,8.989344,-1.8266444,0
-0.12705,-0.07674,9.43037,-1.7412726,0
-0.12652,-0.0763,9.43037,-1.7412726,0
-0.12685,-0.07804,9.43037,-1.7412726,0
-0.12694,-0.07867,9.43037,-1.7412726,0
-0.13507,-0.0837,16.004492,-3.0570498,0
-0.13536,-0.08401,16.004492,-3.0570498,0
-0.13582,-0.08441,16.004492,-3.0570498,0
-0.13165,-0.0853,11.382164,-2.5120356,0
-0.13201,-0.08537,11.382164,-2.5120356,0
-0.13285,-0.0866,11.882681,-2.0535195,0
-0.13305,-0.08598,11.882681,-2.0535195,0
-0.13352,-0.08526,11.882681,-2.0535195,0
-0.12881,-0.08402,11.848565,-2.7974432,0
-0.12862,-0.08356,11.848565,-2.7974432,0
-0.12855,-0.0834,11.848565,-2.7974432,0
-0.12933,-0.08244,10.577691,-2.292297,0
-0.12936,-0.08254,10.577691,-2.292297,0
-0.13084,-0.08063,10.577691,-2.292297,0
-0.13054,-0.08108,10.577691,-2.292297,0
-0.13108,-0.08107,12.503764,-3.4587314,0
-0.13101,-0.08109,12.503764,-3.4587314,0
-0.13067,-0.08103,12.503764,-3.4587314,0
-0.13106,-0.0812,15.339924,-5.599251,0
-0.13055,-0.08083,12.503764,-3.4587314,0
-0.12872,-0.08276,11.848565,-2.7974432,0
-0.12858,-0.08257,11.848565,-2.7974432,0
-0.13193,-0.08677,11.882681,-2.0535195,0
-0.13196,-0.0866,11.882681,-2.0535195,0
