-0.13136,-0.06129,35.66844,-3.81127,1
-0.13635,-0.06039,35.66844,-3.81127,1
-0.24546,-0.08726,35.66844,-3.81127,1
-0.24264,-0.09095,35.66844,-3.81127,1
-0.24149,-0.09439,35.66844,-3.81127,1
-0.24108,-0.09903,35.66844,-3.81127,1
-0.24097,-0.10476,35.66844,-3.81127,1
-0.24158,-0.11048,35.66844,-3.81127,1
-0.24206,-0.11532,35.66844,-3.81127,1
-0.24225,-0.11954,33.54209,-6.271018,1
-0.24217,-0.1238,33.54209,-6.271018,1
-0.24276,-0.12855,33.54209,-6.271018,1
-0.24284,-0.13249,33.54209,-6.271018,1
-0.24255,-0.13576,33.54209,-6.271018,1
-0.24236,-0.13776,33.54209,-6.271018,1
-0.24195,-0.13917,33.54209,-6.271018,1
-0.24237,-0.14022,33.54209,-6.271018,1
-0.24366,-0.1405,33.54209,-6.271018,1
-0.24496,-0.13957,33.54209,-6.271018,1
-0.24543,-0.13762,33.54209,-6.271018,1
-0.24543,-0.13507,33.54209,-6.271018,1
-0.24558,-0.13257,33.54209,-6.271018,1
-0.24629,-0.13032,33.54209,-6.271018,1
-0.24695,-0.12775,27.586973,-2.14424,3
-0.24733,-0.12515,27.586973,-2.14424,3
-0.24783,-0.12372,27.586973,-2.14424,3
-0.24766,-0.12318,27.586973,-2.14424,3
-0.24661,-0.12238,27.586973,-2.14424,3
-0.246,-0.12102,27.586973,-2.14424,3
-0.24547,-0.11944,27.586973,-2.14424,3
-0.24488,-0.11804,27.586973,-2.14424,3
-0.24463,-0.11705,27.586973,-2.14424,3
-0.24443,-0.11656,27.586973,-2.14424,3
-0.24412,-0.116,27.586973,-2.14424,3
-0.24327,-0.11487,27.586973,-2.14424,3
-0.24214,-0.11324,27.586973,-2.14424,3
-0.24152,-0.11157,22.630915,-2.144451,0
-0.24056,-0.10963,22.630915,-2.144451,0
-0.23926,-0.10683,22.630915,-2.144451,0
-0.23801,-0.10278,22.630915,-2.144451,0
-0.23755,-0.09827,22.630915,-2.144451,0
-0.23649,-0.09447,22.630915,-2.144451,0
-0.23474,-0.09191,22.630915,-2.144451,0
-0.23233,-0.09009,22.630915,-2.144451,0
-0.22853,-0.08836,22.630915,-2.144451,0
-0.22348,-0.08652,22.630915,-2.144451,0
-0.21815,-0.08473,22.630915,-2.144451,0
-0.2151,-0.08351,22.630915,-2.144451,0
-0.21596,-0.08238,22.630915,-2.144451,0
-0.21964,-0.08078,22.630915,-2.144451,0
-0.22429,-0.07907,22.630915,-2.144451,0
-0.22937,-0.07791,22.630915,-2.144451,0
-0.23435,-0.07774,22.65188,-2.416692,0
-0.23934,-0.07773,22.65188,-2.416692,0
-0.2442,-0.07718,22.65188,-2.416692,0
-0.24928,-0.07636,22.65188,-2.416692,0
-0.25397,-0.0758,22.65188,-2.416692,0
-0.25785,-0.07581,22.65188,-2.416692,0
-0.2605,-0.07573,22.65188,-2.416692,0
-0.26201,-0.07564,22.65188,-2.416692,0
-0.26356,-0.07528,22.65188,-2.416692,0
-0.26424,-0.07555,22.65188,-2.416692,0
-0.26426,-0.07618,22.65188,-2.416692,0
-0.2631,-0.07605,22.65188,-2.416692,0
